n calls (143671010 primitive calls) in 165.255 seconds

Ordered by: cumulative time

ncalls  tottime  percall  cumtime  percall filename:lineno(function)
1    0.000    0.000    0.000    0.000 kdtree.py:255(leafnode)
1    0.000    0.000    0.000    0.000 __init__.py:167(c_ushort)
1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
1    0.000    0.000    0.000    0.000 pyparsing.py:3029(Group)
1    0.000    0.000    0.000    0.000 core.py:789(_DomainGreater)
1    0.000    0.000    0.000    0.000 quadpack.py:20(IntegrationWarning)
1    0.000    0.000    0.000    0.000 tarfile.py:277(StreamError)
1    0.000    0.000    0.000    0.000 errors.py:36(DistutilsFileError)
1    0.000    0.000    0.000    0.000 __init__.py:2826(Menubutton)
1    0.000    0.000    0.000    0.000 cbook.py:1011(GetRealpathAndStat)
1    0.000    0.000    0.000    0.000 exceptions.py:144(SecurityWarning)
1    0.000    0.000    0.000    0.000 data.py:73(<listcomp>)
1    0.000    0.000    0.000    0.000 argparse.py:1001(_HelpAction)
1    0.000    0.000    0.000    0.000 regexp.py:384(ChunkRule)
1    0.000    0.000    0.000    0.000 sequential.py:693(ClassifierBasedPOSTagger)
1    0.000    0.000    0.000    0.000 coordinate_descent.py:1142(LassoCV)
1    0.000    0.000    0.000    0.000 auth.py:35(AuthBase)
1    0.000    0.000    0.000    0.000 bnc.py:145(BNCSentence)
1    0.000    0.000    0.000    0.000 rslp.py:38(RSLPStemmer)
1    0.000    0.000    0.000    0.000 pyparsing.py:1571(Literal)
1    0.000    0.000    0.000    0.000 drt.py:59(<listcomp>)
1    0.000    0.000    0.000    0.000 combinator.py:12(UndirectedBinaryCombinator)
1    0.000    0.000    0.000    0.000 json.py:80(SeriesWriter)
1    0.000    0.000    0.000    0.000 __init__.py:196(c_double)
1    0.000    0.000    0.000    0.000 drt.py:516(DrtIndividualVariableExpression)
1    0.000    0.000    0.000    0.000 calendar.py:488(different_locale)
1    0.000    0.000    0.000    0.000 context.py:269(SpawnProcess)
1    0.000    0.000    0.000    0.000 pytables.py:282(ConditionBinOp)
1    0.000    0.000    0.000    0.000 argparse.py:1020(_VersionAction)
1    0.000    0.000    0.000    0.000 shutil.py:42(Error)
1    0.000    0.000    0.000    0.000 errors.py:31(DistutilsArgError)
1    0.000    0.000    0.000    0.000 internals.py:1203(FloatOrComplexBlock)
1    0.000    0.000    0.000    0.000 ops.py:427(Div)
1    0.000    0.000    0.000    0.000 snowball.py:149(_ScandinavianStemmer)
1    0.000    0.000    0.000    0.000 pytables.py:59(Constant)
1    0.000    0.000    0.000    0.000 threading.py:1212(_DummyThread)
1    0.000    0.000    0.000    0.000 stata.py:340(InvalidColumnName)
1    0.000    0.000    0.000    0.000 snowball.py:3569(SwedishStemmer)
1    0.000    0.000    0.000    0.000 pkg_resources.py:1475(EggProvider)
1    0.000    0.000    0.000    0.000 __init__.py:3469(BitmapImage)
1    0.000    0.000    0.000    0.000 __init__.py:1520(CallWrapper)
2    0.000    0.000    0.000    0.000 grammar.py:532(productions)
1    0.000    0.000    0.000    0.000 numpy_pickle.py:301(ZipNumpyUnpickler)
1    0.000    0.000    0.000    0.000 testing.py:1451(SimpleMock)
1    0.000    0.000    0.000    0.000 snowball.py:2621(RomanianStemmer)
1    0.000    0.000    0.000    0.000 parsers.py:2350(FixedWidthFieldParser)
1    0.000    0.000    0.000    0.000 exceptions.py:46(DecodeError)
1    0.000    0.000    0.000    0.000 downloader.py:336(FinishUnzipMessage)
1    0.000    0.000    0.000    0.000 pydoc.py:1400(_PlainTextDoc)
1    0.000    0.000    0.000    0.000 models.py:162(RequestHooksMixin)
1    0.000    0.000    0.000    0.000 ppattach.py:47(PPAttachment)
1    0.000    0.000    0.000    0.000 chart.py:944(FundamentalRule)
1    0.000    0.000    0.000    0.000 gbq.py:106(UnknownGBQException)
1    0.000    0.000    0.000    0.000 optimize.py:122(OptimizeWarning)
1    0.000    0.000    0.000    0.000 downloader.py:1847(_DownloadThread)
1    0.000    0.000    0.000    0.000 groupby.py:3424(SeriesSplitter)
1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
1    0.000    0.000    0.000    0.000 text.py:205(TokenSearcher)
1    0.000    0.000    0.000    0.000 exceptions.py:46(Timeout)
1    0.000    0.000    0.000    0.000 linearlogic.py:427(UnificationException)
1    0.000    0.000    0.000    0.000 classes.py:403(SVR)
1    0.000    0.000    0.000    0.000 metrics.py:232(UndefinedMetricWarning)
1    0.000    0.000    0.000    0.000 errors.py:51(DistutilsSetupError)
1    0.000    0.000    0.000    0.000 category_explorer.py:262(proportion_of_leaf_nodes_incremental_fn)
1    0.000    0.000    0.000    0.000 decimal.py:347(Overflow)
1    0.000    0.000    0.000    0.000 chart.py:1353(TopDownChartParser)
1    0.000    0.000    0.000    0.000 pyparsing.py:145(<genexpr>)
1    0.000    0.000    0.000    0.000 omp.py:772(OrthogonalMatchingPursuitCV)
1    0.000    0.000    0.000    0.000 errors.py:50(FirstHeaderLineIsContinuationDefect)
1    0.000    0.000    0.000    0.000 tree.py:1375(ImmutableMultiParentedTree)
1    0.000    0.000    0.000    0.000 exceptions.py:38(ProxyError)
1    0.000    0.000    0.000    0.000 cbook.py:339(toint)
1    0.000    0.000    0.000    0.000 frequencies.py:900(_TimedeltaFrequencyInferer)
1    0.000    0.000    0.000    0.000 converter.py:216(PandasAutoDateFormatter)
1    0.000    0.000    0.000    0.000 request.py:896(ProxyBasicAuthHandler)
1    0.000    0.000    0.000    0.000 core.py:131(MaskError)
1    0.000    0.000    0.000    0.000 chart.py:1361(BottomUpChartParser)
1    0.000    0.000    0.000    0.000 pool.py:374(PicklingPool)
1    0.000    0.000    0.000    0.000 errors.py:90(NonPrintableDefect)
1    0.000    0.000    0.000    0.000 polyutils.py:79(PolyBase)
1    0.000    0.000    0.000    0.000 csv.py:63(excel_tab)
1    0.000    0.000    0.000    0.000 featurechart.py:425(FeatureChartParser)
1    0.000    0.000    0.000    0.000 argparse.py:633(RawDescriptionHelpFormatter)
1    0.000    0.000    0.000    0.000 exceptions.py:62(MaxRetryError)
1    0.000    0.000    0.000    0.000 util.py:330(ForkAwareLocal)
1    0.000    0.000    0.000    0.000 classes.py:282(NuSVC)
1    0.000    0.000    0.000    0.000 featurechart.py:399(FeatureEmptyPredictRule)
1    0.000    0.000    0.000    0.000 featurechart.py:441(FeatureBottomUpChartParser)
1    0.000    0.000    0.000    0.000 client.py:1252(UnknownProtocol)
1    0.000    0.000    0.000    0.000 exceptions.py:4(HTTPError)
1    0.000    0.000    0.000    0.000 featurechart.py:445(FeatureBottomUpLeftCornerChartParser)
1    0.000    0.000    0.000    0.000 exceptions.py:30(HTTPError)
4    0.000    0.000    0.000    0.000 topics.py:828(parent_stat_feature)
1    0.000    0.000    0.000    0.000 exceptions.py:36(SSLError)
1    0.000    0.000    0.000    0.000 anneal.py:120(cauchy_sa)
1    0.000    0.000    0.000    0.000 cbook.py:313(todate)
1    0.000    0.000    0.000    0.000 logic.py:1771(EqualityExpression)
1    0.000    0.000    0.000    0.000 earleychart.py:403(FeatureIncrementalBottomUpLeftCornerChartParser)
1    0.000    0.000    0.000    0.000 cookies.py:154(CookieConflictError)
1    0.000    0.000    0.000    0.000 pytables.py:338(UnaryOp)
7    0.000    0.000    0.000    0.000 relativedelta.py:19(__init__)
1    0.000    0.000    0.000    0.000 decimal.py:400(FloatOperation)
1    0.000    0.000    0.000    0.000 earleychart.py:114(FeatureIncrementalChart)
1    0.000    0.000    0.000    0.000 errors.py:56(MissingHeaderBodySeparatorDefect)
1    0.000    0.000    0.000    0.000 wordnet.py:1730(WordNetICCorpusReader)
1    0.000    0.000    0.000    0.000 offsets.py:994(WeekDay)
1    0.000    0.000    0.000    0.000 parse.py:630(Quoter)
1    0.000    0.000    0.000    0.000 dependency.py:65(DependencyCorpusView)
1    0.000    0.000    0.000    0.000 logic.py:1749(OrExpression)
1    0.000    0.000    0.000    0.000 internals.py:352(Deprecated)
1    0.000    0.000    0.000    0.000 core.py:762(__init__)
1    0.000    0.000    0.000    0.000 pyparsing.py:2796(_NullToken)
1    0.000    0.000    0.000    0.000 pytables.py:2518(LegacySeriesFixed)
1    0.000    0.000    0.000    0.000 pytables.py:1703(set_data)
1    0.000    0.000    0.000    0.000 parallel.py:73(WorkerInterrupt)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:2829(mielke_gen)
1    0.000    0.000    0.000    0.000 pyparsing.py:3038(Dict)
1    0.000    0.000    0.000    0.000 util.py:971(OvalWidget)
1    0.000    0.000    0.000    0.000 __init__.py:2143(Toplevel)
1    0.000    0.000    0.000    0.000 pchart.py:300(InsideChartParser)
1    0.000    0.000    0.000    0.000 drt.py:646(DrtOrExpression)
1    0.000    0.000    0.000    0.000 lookuptree.py:1(LookupTreeNode)
1    0.000    0.000    0.000    0.000 dispersion.py:10(<module>)
3    0.000    0.000    0.000    0.000 expr.py:209(disallow)
1    0.000    0.000    0.000    0.000 filedialog.py:344(SaveAs)
1    0.000    0.000    0.000    0.000 _inspect.py:162(<lambda>)
1    0.000    0.000    0.000    0.000 ascii.py:20(IncrementalEncoder)
1    0.000    0.000    0.000    0.000 config.py:573(_get_registered_option)
3    0.000    0.000    0.000    0.000 util.py:42(_compose2)
1    0.000    0.000    0.000    0.000 subprocess.py:366(CalledProcessError)
8    0.000    0.000    0.000    0.000 frequencies.py:1071(<genexpr>)
1    0.000    0.000    0.000    0.000 __init__.py:379(BooleanVar)
1    0.000    0.000    0.000    0.000 synchronize.py:143(BoundedSemaphore)
1    0.000    0.000    0.000    0.000 ticker.py:729(LogFormatterExponent)
1    0.000    0.000    0.000    0.000 chart.py:1382(LeftCornerChartParser)
1    0.000    0.000    0.000    0.000 drt.py:57(<listcomp>)
1    0.000    0.000    0.000    0.000 earleychart.py:379(FeatureIncrementalChartParser)
1    0.000    0.000    0.000    0.000 pool.py:726(IMapUnorderedIterator)
1    0.000    0.000    0.000    0.000 ndgriddata.py:22(NearestNDInterpolator)
1    0.000    0.000    0.000    0.000 extras.py:224(_fromnxfunction)
1    0.000    0.000    0.000    0.000 argparse.py:1135(FileType)
1    0.000    0.000    0.000    0.000 dates.py:1141(SecondLocator)
1    0.000    0.000    0.000    0.000 argparse.py:980(_CountAction)
1    0.000    0.000    0.000    0.000 pkg_resources.py:934(__init__)
1    0.000    0.000    0.000    0.000 pyparsing.py:1558(NoMatch)
1    0.000    0.000    0.000    0.000 six.py:108(MovedAttribute)
1    0.000    0.000    0.000    0.000 nanops.py:52(bottleneck_switch)
1    0.000    0.000    0.000    0.000 pyparsing.py:2124(LineStart)
1    0.000    0.000    0.000    0.000 grammar.py:985(ProbabilisticDependencyGrammar)
1    0.000    0.000    0.000    0.000 __init__.py:112(ModuleDeprecationWarning)
1    0.000    0.000    0.000    0.000 client.py:1249(InvalidURL)
1    0.000    0.000    0.000    0.000 decimal.py:336(Subnormal)
1    0.000    0.000    0.000    0.000 exceptions.py:134(LocationParseError)
1    0.000    0.000    0.000    0.000 pytables.py:3621(LegacyPanelTable)
1    0.000    0.000    0.000    0.000 response.py:13(DeflateDecoder)
1    0.000    0.000    0.000    0.000 grammar.py:862(FeatureValueType)
1    0.000    0.000    0.000    0.000 learning_search.py:341(BinaryFeedbackAlwaysPositiveTeacher)
1    0.000    0.000    0.000    0.000 ycoe.py:133(YCOETaggedCorpusReader)
1    0.000    0.000    0.000    0.000 context.py:221(get_context)
1    0.000    0.000    0.000    0.000 pyparsing.py:3072(Suppress)
1    0.000    0.000    0.000    0.000 earleychart.py:202(FeatureCompleteFundamentalRule)
1    0.000    0.000    0.000    0.000 ast.py:258(NodeTransformer)
1    0.000    0.000    0.000    0.000 polyutils.py:62(PolyError)
1    0.000    0.000    0.000    0.000 pyparsing.py:2191(WordStart)
1    0.000    0.000    0.000    0.000 inspect.py:759(EndOfBlock)
1    0.000    0.000    0.000    0.000 pool.py:53(RemoteTraceback)
1    0.000    0.000    0.000    0.000 cbook.py:585(Idle)
1    0.000    0.000    0.000    0.000 exceptions.py:70(TooManyRedirects)
1    0.000    0.000    0.000    0.000 core.py:5937(_extrema_operation)
1    0.000    0.000    0.000    0.000 exceptions.py:78(InvalidSchema)
1    0.000    0.000    0.000    0.000 db.py:42(DBMError)
1    0.000    0.000    0.000    0.000 _discrete_distns.py:364(logser_gen)
1    0.000    0.000    0.000    0.000 pyparsing.py:2986(Upcase)
1    0.000    0.000    0.000    0.000 argparse.py:1521(_ArgumentGroup)
1    0.000    0.000    0.000    0.000 downloader.py:324(FinishPackageMessage)
1    0.000    0.000    0.000    0.000 util.py:1076(ParenWidget)
1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
1    0.000    0.000    0.000    0.000 earleychart.py:350(IncrementalLeftCornerChartParser)
1    0.000    0.000    0.000    0.000 linearlogic.py:431(LinearLogicApplicationException)
1    0.000    0.000    0.000    0.000 dates.py:1122(MinuteLocator)
1    0.000    0.000    0.000    0.000 pyparsing.py:2094(_PositionToken)
2    0.000    0.000    0.000    0.000 expr.py:136(_is_type)
1    0.000    0.000    0.000    0.000 framenet.py:380(PrettyDict)
3    0.000    0.000    0.000    0.000 search.py:235(clear_precomputed_next_state_cost)
1    0.000    0.000    0.000    0.000 downloader.py:333(StartUnzipMessage)
1    0.000    0.000    0.000    0.000 common.py:30(SettingWithCopyError)
1    0.000    0.000    0.000    0.000 core.py:6048(_frommethod)
1    0.000    0.000    0.000    0.000 pydoc.py:1805(__init__)
1    0.000    0.000    0.000    0.000 decimal.py:186(DecimalException)
1    0.000    0.000    0.000    0.000 offsets.py:106(CacheableOffset)
1    0.000    0.000    0.000    0.000 propbank.py:319(PropbankSplitTreePointer)
1    0.000    0.000    0.000    0.000 queue.py:20(Full)
1    0.000    0.000    0.000    0.000 zipfile.py:531(LZMADecompressor)
1    0.000    0.000    0.000    0.000 earleychart.py:214(FeatureCompleterRule)
1    0.000    0.000    0.000    0.000 errors.py:73(InvalidBase64CharactersDefect)
1    0.000    0.000    0.000    0.000 numpy_pickle.py:133(ZNDArrayWrapper)
1    0.000    0.000    0.000    0.000 decimal.py:385(Underflow)
1    0.000    0.000    0.000    0.000 message.py:934(_IsAttachment)
1    0.000    0.000    0.000    0.000 inspect.py:1053(<lambda>)
1    0.000    0.000    0.000    0.000 probability.py:1864(ConditionalProbDist)
1    0.000    0.000    0.000    0.000 parse.py:254(DefragResultBytes)
1    0.000    0.000    0.000    0.000 downloader.py:339(UpToDateMessage)
1    0.000    0.000    0.000    0.000 _continuous_distns.py:315(FitDataError)
1    0.000    0.000    0.000    0.000 combinator.py:29(DirectedBinaryCombinator)
1    0.000    0.000    0.000    0.000 snowball.py:193(_StandardStemmer)
1    0.000    0.000    0.000    0.000 earleychart.py:161(CompleteFundamentalRule)
1    0.000    0.000    0.000    0.000 nonlin.py:138(NoConvergence)
1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
1    0.000    0.000    0.000    0.000 six.py:343(Module_six_moves_urllib_error)
1    0.000    0.000    0.000    0.000 arrayprint.py:699(ComplexFormat)
1    0.000    0.000    0.000    0.000 cbook.py:2302(_InstanceMethodPickler)
1    0.000    0.000    0.000    0.000 expr.py:605(PythonExprVisitor)
1    0.000    0.000    0.000    0.000 db.py:50(DBMChecksumError)
1    0.000    0.000    0.000    0.000 pkg_resources.py:1799(PathMetadata)
1    0.000    0.000    0.000    0.000 ticker.py:275(FixedFormatter)
1    0.000    0.000    0.000    0.000 chart.py:134(__init__)
1    0.000    0.000    0.000    0.000 client.py:1289(BadStatusLine)
1    0.000    0.000    0.000    0.000 base.py:242(SparseCoefMixin)
1    0.000    0.000    0.000    0.000 logic.py:846(SubstituteBindingsI)
1    0.000    0.000    0.000    0.000 exceptions.py:25(RequestError)
1    0.000    0.000    0.000    0.000 internals.py:398(Counter)
1    0.000    0.000    0.000    0.000 ascii.py:31(StreamReader)
1    0.000    0.000    0.000    0.000 logic.py:1791(StringTrie)
1    0.000    0.000    0.000    0.000 cbook.py:327(tofloat)
1    0.000    0.000    0.000    0.000 quadpack.py:669(_NQuad)
1    0.000    0.000    0.000    0.000 anneal.py:96(fast_sa)
1    0.000    0.000    0.000    0.000 memmap.py:23(memmap)
1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
1    0.000    0.000    0.000    0.000 tz.py:648(_tzicalvtzcomp)
1    0.000    0.000    0.000    0.000 errors.py:53(MisplacedEnvelopeHeaderDefect)
1    0.000    0.000    0.000    0.000 projectivedependencyparser.py:139(ProjectiveDependencyParser)
1    0.000    0.000    0.000    0.000 _endian.py:46(BigEndianStructure)
1    0.000    0.000    0.000    0.000 indexing.py:1174(_IXIndexer)
1    0.000    0.000    0.000    0.000 fitpack2.py:1175(LSQSphereBivariateSpline)
1    0.000    0.000    0.000    0.000 __init__.py:2831(Message)
1    0.000    0.000    0.000    0.000 arrayprint.py:743(TimedeltaFormat)
1    0.000    0.000    0.000    0.000 fitpack2.py:1085(SmoothSphereBivariateSpline)
1    0.000    0.000    0.000    0.000 _internal.py:217(_missing_ctypes)
1    0.000    0.000    0.000    0.000 exceptions.py:74(MissingSchema)
1    0.000    0.000    0.000    0.000 core.py:2255(__init__)
1    0.000    0.000    0.000    0.000 exceptions.py:14(PoolError)
1    0.000    0.000    0.000    0.000 errors.py:79(CCompilerError)
1    0.000    0.000    0.000    0.000 featurechart.py:375(FeatureBottomUpPredictCombineRule)
1    0.000    0.000    0.000    0.000 earleychart.py:180(ScannerRule)
1    0.000    0.000    0.000    0.000 __init__.py:163(c_short)
1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
1    0.000    0.000    0.000    0.000 rcsetup.py:206(validate_nseq_int)
1    0.000    0.000    0.000    0.000 pchart.py:76(ProbabilisticBottomUpPredictRule)
